Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-30-756 LKR-1000-700-4700;1,0;db;293 121;269 150;293 121;269 150;562 271
61-30-757 LKR-1000-800-100;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-758 LKR-1000-800-400;1,0;db;26 414;24 254;26 414;24 254;50 668
61-30-759 LKR-1000-800-800;1,0;db;59 431;54 571;59 431;54 571;114 002
61-30-760 LKR-1000-800-900;3,0;db;59 431;54 571;178 293;163 714;342 007
61-30-761 LKR-1000-800-1100;1,0;db;72 638;66 698;72 638;66 698;139 336
61-30-762 LKR-1000-800-1300;1,0;db;85 845;78 825;85 845;78 825;164 670
61-30-763 LKR-1000-800-1600;1,0;db;105 656;97 015;105 656;97 015;202 671
61-30-764 LKR-1000-1000-100;1,0;db;23 113;21 222;23 113;21 222;44 334
61-30-765 LKR-1000-1000-900;1,0;db;66 035;60 634;66 035;60 634;126 669
61-30-766 LKR-1000-1100-300;2,0;db;46 225;42 443;46 225;42 443;88 669
61-30-767 LKR-1100-300-1000;1,0;db;51 361;47 160;51 361;47 160;98 521
61-30-768 LKR-1100-400-100;4,0;db;18 343;16 842;73 371;67 370;140 741
61-30-769 LKR-1100-400-300;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-770 LKR-1100-400-1500;3,0;db;82 543;75 793;247 630;227 379;475 010
61-30-771 LKR-1100-700-100;2,0;db;18 343;16 842;36 686;33 685;70 371
61-30-772 LKR-1100-700-200;2,0;db;18 343;16 842;36 686;33 685;70 371
61-30-773 LKR-1100-700-400;1,0;db;26 414;24 254;26 414;24 254;50 668
61-30-774 LKR-1100-700-600;1,0;db;33 017;30 318;33 017;30 318;63 335
61-30-775 LKR-1100-700-800;2,0;db;52 828;48 507;105 656;97 015;202 671
61-30-776 LKR-1100-700-1200;1,0;db;85 845;84 888;85 845;84 888;170 733
61-30-777 LKR-1100-700-1300;1,0;db;85 845;78 825;85 845;78 825;164 670
61-30-778 LKR-1100-700-1400;1,0;db;92 449;84 888;92 449;84 888;177 337
61-30-779 LKR-1100-700-1500;6,0;db;99 052;90 952;594 312;545 712;1 140 024
61-30-780 LKR-1100-750-100;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-781 LKR-1100-770-400;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-782 LKR-1100-800-100;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-783 LKR-1100-800-1600;1,0;db;69 704;64 003;69 704;64 003;133 706
61-30-784 LKR-1100-900-100;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-785 LKR-1100-900-600;1,0;db;44 023;40 422;44 023;40 422;84 446
61-30-786 LKR-1100-900-1200;1,0;db;73 371;67 372;73 371;67 372;140 743
61-30-787 LKR-1200-250-100;4,0;db;18 343;16 842;73 371;67 370;140 741
61-30-788 LKR-1200-250-200;1,0;db;18 343;16 842;18 343;16 842;35 185
61-30-789 LKR-1200-250-300;3,0;db;21 278;19 538;63 834;58 614;122 449
61-30-790 LKR-1200-250-400;1,0;db;26 597;24 422;26 597;24 422;51 019
61-30-791 LKR-1200-250-500;2,0;db;31 917;29 307;63 834;58 613;122 448
61-30-792 LKR-1200-250-600;1,0;db;37 236;34 192;37 236;34 192;71 428
61-30-793 LKR-1200-250-700;1,0;db;42 556;39 075;42 556;39 075;81 631
61-30-794 LKR-1200-250-800;2,0;db;47 875;43 960;95 750;87 920;183 671
61-30-795 LKR-1200-250-900;1,0;db;53 194;48 845;53 194;48 845;102 039
61-30-796 LKR-1200-250-1000;3,0;db;58 514;53 729;175 543;161 186;336 728
61-30-797 LKR-1200-250-1100;17,0;db;79 792;73 267;1 356 472;1 245 534;2 602 005
61-30-798 LKR-1200-250-1500;1,0;db;101 069;92 805;101 069;161 186;193 874
61-30-799 LKR-1200-250-1900;16,0;db;18 343;16 842;293 486;269 479;562 964
61-30-800 LKR-1200-300-100;4,0;db;18 343;16 842;73 371;67 370;140 741
61-30-801 LKR-1200-300-200;1,0;db;18 343;16 842;18 343;16 842;35 185
