Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
33-10-43;102 (52+50) mm vastag W623 Knauf szerelt előtétfal függesztővel - kétrétegű A13 normál gipszkarton borítással, CD 60x27 profillal, 50 mm ásványgyapot kitöltéssel, max 6,5 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW25;30,1;m2;14313;14378;431258;433218;864476
33-10-44;150 mm vastag W112 Knauf szerelt válaszfal - egyoldali kétrétegű vízálló cementkötésű Aquapanel burkolattal, másik oldali kétrétegű normál A13 gipszkarton burkolattal, CW100 fokozott C3 korrózióvédelemmel ellátott profillal, 100 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max 5,65 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW26 zuhanyzókban;52,3;m2;22980;14378;1202097;752129;1954225
33-10-45;150 mm vastag W112 Knauf szerelt válaszfal - egyoldali kétrétegű vízálló cementkötésű Aquapanel burkolattal, másik oldali kétrétegű impregnált H2 13 gk burkolattal, CW100 fokozott C3 korrózióvédelemmel ellátott profillal, 100 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 3,10 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW27 zuhanyzókban;12,5;m2;21567;14378;269154;179441;448596
33-10-46;125 mm vastag W112 Knauf szerelt válaszfal - egyoldali kétrétegű vízálló cement kötésű Aquapanel burkolat, másik oldali kétrétegű impregnált H2 13 gk burkolattal, CW75 fokozott C3 korrózióvédelemmel ellátott profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 5,0 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW28 konyhákban;49,7;m2;22035;13551;1094923;673348;1768271
33-10-47;100 mm vastag W112 Knauf szerelt válaszfal - egyoldali kétrétegű vízálló cementkötésű Aquapanel burkolat, másik oldali kétrétegű impregnált H2 13 gipszkarton burkolattal, CW50 fokozott C3 korrózióvédelemmel ellátott profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 2,6 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW29 konyhákban;19,0;m2;20432;13551;387596;257062;644658
33-10-48;100 mm vastag W112 Knauf szerelt válaszfal - egyoldali kétrétegű vízálló cementkötésű Aquapanel burkolat, másik oldali kétrétegű impregnált H2 13 gipszkarton burkolattal, CW50 fokozott C3 korrózióvédelemmel ellátott profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 2,6 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW29 konyhákban;15,5;m2;20432;13551;316901;210176;527077
33-10-49;290 (50+140+50) mm vastag dupla W626 Knauf szerelt válaszfal, kétoldali előtétfalból - kétoldalt kétrétegű A13 normál gipszkarton borítással, CW50+140 mm rés+CW50 profillal, 50+50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 625 mm profilkiosztással. Faltípus kód: PW34 Belső üvegfalak felett;380,1;m2;20432;13551;7766842;5151133;12917975
33-10-50;105 mm vastag W629 Knauf szerelt előtétfal - kétrétegű 15mm A15 normál gipszkarton borítással, kettőzött CW75 profillal, 75 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 5,0 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW35;85,0;m2;20679;10861;1757679;923212;2680891
33-10-51;105 mm vastag W629 Knauf szerelt előtétfal - kétrétegű 15mm A15 normál gipszkarton borítással, kettőzött CW75 profillal, 75 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 5,0 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW35;292,0;m2;13432;10861;3922216;3171505;7093721
33-10-52;75 mm vastag W626 Knauf szerelt előtétfal - kétrétegű H2 13 ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 5,0 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW36 vizes terek;49,2;m2;13432;10861;660867;534377;1195243
33-10-53;75 mm vastag W626 Knauf szerelt előtétfal - kétrétegű H2 13 impregnált gipszkarton borítással, CW50 profillal, 2,6 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW36 vizes terek;63,3;m2;13432;10861;849858;687196;1537054
33-10-54;100 mm vastag W626 Knauf szerelt előtétfal - kétrétegű H2 13 impregnált gipszkarton borítással, CW75 profillal, max. 3,5 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW37 vizes terek;85,5;m2;13432;10861;1147920;928208;2076128
