Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-962 LDR-1100x800-1200x250-576;1,0;db;91 010;80 867;91 010;80 867;171 876
61-40-963 LDR-1100x900-980x750-230;1,0;db;44 528;39 566;44 528;39 566;84 093
61-40-964 LDR-1140x780-1100x800-200;1,0;db;26 952;23 947;26 952;23 947;50 899
61-40-965 LDR-1170x640-1200x600-200;1,0;db;26 170;23 253;26 170;23 253;49 423
61-40-966 LDR-1170x750-1100x750-200;1,0;db;27 733;24 642;27 733;24 642;52 374
61-40-967 LDR-1180x770-1000x800-256;1,0;db;38 866;34 534;38 866;34 534;73 399
61-40-968 LDR-1190x660-1200x600-200;1,0;db;29 295;26 031;29 295;26 031;55 326
61-40-969 LDR-1190x770-1100x700-200;1,0;db;26 757;23 774;26 757;23 774;50 531
61-40-970 LDR-1200x250-1000x250-273;1,0;db;35 154;31 236;35 154;31 236;66 390
61-40-971 LDR-1200x250-1200x250-;3,0;db;28 320;25 162;84 959;75 487;160 446
61-40-972 LDR-1200x400-1100x400-200;1,0;db;24 999;22 212;24 999;22 212;47 211
61-40-973 LDR-1200x500-600x250-620;1,0;db;97 649;86 766;97 649;86 766;184 416
61-40-974 LDR-1200x500-800x350-446;1,0;db;66 208;58 828;66 208;58 828;125 035
61-40-975 LDR-1200x500-800x400-446;2,0;db;62 887;55 877;125 773;111 755;237 528
61-40-976 LDR-1200x600-800x600-446;1,0;db;59 567;52 928;59 567;52 928;112 495
61-40-977 LDR-1200x600-900x600-360;1,0;db;46 481;41 301;46 481;41 301;87 782
61-40-978 LDR-1200x800-1160x770-200;1,0;db;31 639;28 113;31 639;28 113;59 751
61-40-979 LDR-1200x800-1100x800-200;1,0;db;31 248;27 765;31 248;27 765;59 013
61-40-980 LDR-1200x1200-1200x450-230;1,0;db;28 905;25 683;28 905;25 683;54 588
61-40-981 LDR-1200x1200-1200x900-360;1,0;db;61 911;55 010;61 911;55 010;116 922
61-40-982 LDR-1260x800-1160x700-200;1,0;db;47 344;39 954;47 344;39 954;87 298
61-40-983 LDR-1260x800-1160x750-200;1,0;db;42 519;35 881;42 519;35 881;78 400
61-40-984 LDR-1280x770-1200x700-200;1,0;db;42 519;35 881;42 519;35 881;78 400
61-40-985 LDR-1280x780-1200x700-200;1,0;db;43 668;36 850;43 668;36 850;80 518
61-40-986 LDR-1300x300-600x400-706;1,0;db;110 777;93 483;110 777;93 483;204 260
61-40-987 LDR-1300x350-800x500-533;1,0;db;89 632;75 640;89 632;75 640;165 272
61-40-988 LDR-1300x400-1300x300-200;1,0;db;31 256;26 377;31 256;26 377;57 633
61-40-989 LDR-1300x400-1300x400-200;2,0;db;23 442;19 782;46 884;39 565;86 448
61-40-990 LDR-1300x500-900x510-446;2,0;db;70 786;59 736;141 573;119 472;261 045
61-40-991 LDR-1300x670-875x670-468;2,0;db;80 899;68 270;161 798;136 540;298 338
61-40-992 LDR-1300x780-900x800-446;2,0;db;82 738;69 821;165 476;139 643;305 119
61-40-993 LDR-1300x780-1280x760-200;1,0;db;32 407;27 347;32 407;27 347;59 753
61-40-994 LDR-1300x800-500x800-793;1,0;db;153 756;129 752;153 756;129 752;283 508
61-40-995 LDR-1300x800-800x800-533;1,0;db;153 756;129 752;153 756;129 752;283 508
61-40-996 LDR-1300x800-1280x760-200;1,0;db;34 705;29 286;34 705;29 286;63 991
61-40-997 LDR-1300x800-1300x400-446;1,0;db;81 590;68 852;81 590;68 852;150 442
61-40-998 LDR-1300x800-1350x580-291;1,0;db;68 489;57 797;68 489;57 797;126 286
61-40-999 LDR-1300x800-1370x720-200;1,0;db;68 489;57 797;68 489;57 797;126 286
61-41-000 LDR-1300x1200-600x2400-1139;1,0;db;533 062;353 569;533 062;353 569;886 631
61-41-001 LDR-1300x1200-1300x400-793;1,0;db;183 173;154 577;183 173;154 577;337 750
61-41-002 LDR-1300x1300-1300x400-879;1,0;db;212 591;179 403;212 591;179 403;391 994
61-41-003 LDR-1350x800-1350x700-200;1,0;db;58 147;49 069;58 147;49 069;107 216
61-41-004 LDR-1370x760-1600x500-325;1,0;db;79 751;67 301;79 751;67 301;147 052
61-41-005 LDR-1400x600-1370x600-200;1,0;db;36 772;31 032;36 772;31 032;67 804
61-41-006 LDR-1400x600-1400x500-200;1,0;db;36 772;31 032;36 772;31 032;67 804
61-41-007 LDR-1400x800-1200x900-273;1,0;db;60 675;51 202;60 675;51 202;111 877
61-41-008 LDR-1400x800-1300x500-360;1,0;db;76 763;64 779;76 763;64 779;141 541
