Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-868 LDR-800x250-650x250-230;1,0;db;19 530;17 354;19 530;17 354;36 884
61-40-869 LDR-800x250-700x250-200;1,0;db;19 530;17 354;19 530;17 354;36 884
61-40-870 LDR-800x300-300x300-533;1,0;db;44 334;39 392;44 334;39 392;83 726
61-40-871 LDR-800x300-400x200-446;1,0;db;40 622;36 095;40 622;36 095;76 717
61-40-872 LDR-800x300-600x300-273;1,0;db;21 483;19 089;21 483;19 089;40 572
61-40-873 LDR-800x300-600x400-273;1,0;db;25 780;22 906;25 780;22 906;48 686
61-40-874 LDR-800x300-700x300-200;2,0;db;19 530;17 354;39 060;34 707;73 768
61-40-875 LDR-800x350-600x300-273;1,0;db;24 804;22 038;24 804;22 038;46 842
61-40-876 LDR-800x400-300x200-533;1,0;db;57 808;51 366;57 808;51 366;109 174
61-40-877 LDR-800x400-600x400-273;1,0;db;23 436;20 824;23 436;20 824;44 261
61-40-878 LDR-800x400-700x400-200;1,0;db;19 530;17 354;19 530;17 354;36 884
61-40-879 LDR-800x400-800x300-200;1,0;db;19 530;17 354;19 530;17 354;36 884
61-40-880 LDR-800x500-600x500-273;2,0;db;25 389;22 560;50 778;45 120;95 898
61-40-881 LDR-800x500-700x300-273;1,0;db;30 466;27 072;30 466;27 072;57 538
61-40-882 LDR-800x500-700x500-200;1,0;db;20 311;18 047;20 311;18 047;38 358
61-40-883 LDR-800x500-900x400-200;1,0;db;25 389;22 560;25 389;22 560;47 949
61-40-884 LDR-800x900-600x760-273;1,0;db;36 132;32 104;36 132;32 104;68 236
61-40-885 LDR-800x700-620x720-256;1,0;db;29 295;26 031;29 295;26 031;55 326
61-40-886 LDR-800x900-1200-500-446;1,0;db;56 246;49 978;56 246;49 978;106 224
61-40-887 LDR-800x1000-1500x500-706;1,0;db;175 128;147 789;175 128;147 789;322 917
61-40-888 LDR-800x1300-800x1100-273;1,0;db;48 263;40 729;48 263;40 729;88 992
61-40-889 LDR-800x1300-800x1300-200;1,0;db;28 958;24 438;28 958;24 438;53 396
61-40-890 LDR-800x1400-600x1200-273;1,0;db;70 786;59 736;70 786;59 736;130 522
61-40-891 LDR-800x1400-800x700-706;1,0;db;142 263;120 055;142 263;120 055;262 318
61-40-892 LDR-800x1400-800x1300-200;2,0;db;40 450;34 135;80 900;68 270;149 170
61-40-893 LDR-875x670-1300x350-468;1,0;db;91 931;77 579;91 931;77 579;169 510
61-40-894 LDR-900x200-400x200-533;1,0;db;44 334;39 392;44 334;39 392;83 726
61-40-895 LDR-900x250-400x200-533;1,0;db;48 631;43 209;48 631;43 209;91 840
61-40-896 LDR-900x250-800x200-200;1,0;db;20 311;18 047;20 311;18 047;38 358
61-40-897 LDR-900x250-800x250-200;1,0;db;19 530;17 354;19 530;17 354;36 884
61-40-898 LDR-900x300-500x300-446;1,0;db;39 646;35 227;39 646;35 227;74 873
61-40-899 LDR-900x300-600x200-360;1,0;db;35 545;31 583;35 545;31 583;67 128
61-40-900 LDR-900x300-600x300-360;1,0;db;30 858;27 418;30 858;27 418;58 276
61-40-901 LDR-900x300-800x300-200;2,0;db;19 530;17 354;39 060;34 707;73 768
61-40-902 LDR-900x300-900x200-200;1,0;db;19 530;17 354;19 530;17 354;36 884
61-40-903 LDR-900x300-900x250-200;2,0;db;19 530;17 354;39 060;34 707;73 768
61-40-904 LDR-900x300-900x300-200;1,0;db;52 537;46 680;52 537;46 680;99 217
61-40-905 LDR-900x400-400x400-533;1,0;db;48 043;42 689;48 043;42 689;90 732
61-40-906 LDR-900x400-500x300-446;1,0;db;33 592;29 848;33 592;29 848;63 439
61-40-907 LDR-900x400-600x400-360;1,0;db;20 311;18 047;20 311;18 047;38 358
61-40-908 LDR-900x400-800x400-200;1,0;db;57 223;50 845;57 223;50 845;108 068
61-40-909 LDR-900x500-500x300-446;1,0;db;38 278;34 013;38 278;34 013;72 291
61-40-910 LDR-900x500-700x300-273;1,0;db;27 342;24 295;27 342;24 295;51 637
61-40-911 LDR-900x500-700x500-273;1,0;db;32 811;29 154;32 811;29 154;61 964
61-40-912 LDR-900x500-700x600-273;1,0;db;21 873;19 436;21 873;19 436;41 309
61-40-913 LDR-900x500-900x400-200;1,0;db;110 317;93 095;110 317;93 095;203 412
