Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
41-10-01;Cementlap burkolat, meglévő-megmaradó restaurálandó cementlappal azonos egyedi gyártású burkolat Típus: Meglévővel azonos egyedi gyártású és mintázatú védett cementlap burkolat. Vastagság: Meglévővel azonos vastagság, de minimum 10 mm vastagság. Leírás: Meglévővel azonos egyedi gyártású cementlap burkolat ragasztva, szorított fugával. Fagyálló, csúszásmentes, matt felülettel, gyári felületi impregnálással. Lábazat: Lábazatburkolati tervek szerint. (meglévő kő/ Belsőép. konszig.kód: PB-02 Az épület közösségi terei, közlekedői Alagsor;70,7;m2;51080;30810;3612860;2179206;5792066
41-10-02;Cementlap burkolat, mint előző tétel Földszint;489,5;m2;51080;30810;25001421;15080364;40081785
41-10-03;Cementlap burkolat, mint előző tétel Magasföldszint;104,9;m2;51080;30810;5360293;3233223;8593516
41-10-04;Cementlap burkolat, mint előző tétel 1.Emelet;156,5;m2;51080;30810;7991403;4820257;12811660
41-10-05;Cementlap burkolat, mint előző tétel 1.Em Galéria;53,3;m2;51080;30810;2723053;1642492;4365546
41-10-06;Cementlap burkolat, mint előző tétel 2.Emelet;208,2;m2;51080;30810;10635794;6415302;17051096
41-10-07;Cementlap burkolat, mint előző tétel 3.Emelet;964,9;m2;51080;30810;49285174;29727845;79013019
41-10-08;Meglévő/megmaradó keramit burkolat felújítása, pótlása, javítása Vastagság: meglévő ~6,5 cm Hiányzó vagy sérült roncsolt elemek pótlásával, fugatisztítással, cementalapú színazonos, semleges, rugalmas fugázóanyaggal fugázva, Magasnyomású felületi tisztítással, impregnálással Lábazat: Lábazatburkolati tervek szerint. Belsőép. konszig.kód: PB-08 Földszint Szabadság tér felőli - Gazdasági bejárat;86,4;m2;11313;57214;977095;4941613;5918708
41-10-09;Nagytáblás kerámia padlóburkolat Típus: ARIOSTEA ULTRA MARMI BIANCO COVELANO 6 mm, naturale (matt) UM6S157480 + kémiai csúszásmentesítés (R10) Szín: BIANCO Covelano (sárgás erezettel)/ Méret: 60x120cm (táblaméret) Fugaszélesség: 1 mm (padlófűtés esetén 2 mm) Fugaszín: Minta alapján választandó színazonos (fehér) fuga Laticrete Permacolor/ Spectralock Pro fugázó palettájáról választva. MSZ EN 13888 szerinti CG2WA osztályú rugalmas, cement alapú fugázóval fugázva [MAPEI ULTRACOLOR PLUS] Felület: Csúszásmentes min. R10 utólagos kémiai csúszásmentesítéssel, ratifikált minősítéssel. Leírás: 6 mm vtg gres burkolat méretben 2-3 mm vtg flexibilis ragasztóhabarcsba fektetve a szükséges aljzatelőkészítéssel a gyártói útmutatás szerint. Burkolatváltás padlóba süllyesztett mm. profil Ragasztó: Kerafoll 0,5 cm MSZ EN 12004 szerinti C2E/S2 osztályú burkolatragasztó [MAPEI ULTRALITE S2], hézagmentes ragasztási technikával Lábazat: Falburkolathoz kapcsolódik terv szerint, illetve a lábazat külön tétel szerint. Belsőép. konszig.kód: PB-09 Általános reprezentatív közönségforgalmi és dolgozói használatú vizesblokkok Alagsor;119,9;m2;53665;28589;6434438;3427768;9862207
41-10-10;Nagytáblás kerámia padlóburkolat, mint előző tétel Földszint;85,9;m2;53665;28589;4611437;2456615;7068052
41-10-11;Nagytáblás kerámia padlóburkolat, mint előző tétel Magasföldszint;19,2;m2;53665;28589;1028222;547757;1575979
41-10-12;Nagytáblás kerámia padlóburkolat, mint előző tétel 1.Emelet;64,3;m2;53665;28589;3452272;1839102;5291374
41-10-13;Nagytáblás kerámia padlóburkolat, mint előző tétel 2.Emelet;49,4;m2;53665;28589;2653200;1413418;4066618
41-10-14;Nagytáblás kerámia padlóburkolat, mint előző tétel 3.Emelet;72,8;m2;53665;28589;3904132;2079818;5983949
41-10-15;Nagytáblás kerámia padlóburkolat, mint előző tétel 4.Emelet;214,5;m2;53665;28589;11509004;6131103;17640107
