Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
31-10-51;25-ös falba;9,0;fm;4 726;2 268;42 296;20 302;62 599
00-00-02;30-as falba;76,9;fm;5 671;2 722;436 245;209 397;645 642
00-00-02;;654,0;db;11 400;31 664;7 455 873;20 708 554;28 164 427
00-00-02;;543,0;db;11 400;40 548;6 190 427;22 017 517;28 207 944
31-10-52;;465,0;db;11 400;53 022;5 301 194;24 655 165;29 956 359
00-00-03;;876,0;fm;5 783;15 125;5 066 214;13 249 586;18 315 800
00-00-03;;900,0;fm;5 783;19 662;5 205 014;17 695 735;22 900 749
00-00-03;;1 230,0;fm;5 783;25 712;7 113 519;31 626 007;38 739 526
31-10-53;;876,0;fm;11 400;22 685;9 986 766;19 872 335;29 859 101
00-00-04;;945,0;fm;11 400;29 492;10 773 395;27 869 680;38 643 075
00-00-04;;453,0;fm;11 400;38 564;5 164 389;17 469 590;22 633 980
00-00-04;;534,0;fm;2 932;824;1 565 574;439 918;2 005 492
31-10-54;;200,0;fm;2 932;2 798;586 357;559 636;1 145 993
00-00-05;;20,0;m3;0;48 455;0;969 094;969 094
00-00-05;;20,0;m3;0;113 060;0;2 261 203;2 261 203
00-00-05;;0,0;fm;18 903;25 158;0;0;0
31-10-55;;0,0;fm;34 029;37 697;0;0;0
00-00-06;;50,0;fm;18 903;25 158;945 173;1 257 897;2 203 069
00-00-06;;50,0;fm;34 029;37 697;1 701 457;1 884 861;3 586 318
00-00-06;;1,0;fm;18 903;32 705;18 903;32 705;51 609
31-10-56;;1,0;fm;18 903;42 768;18 903;42 768;61 672
00-00-07;;1,0;fm;34 029;49 005;34 029;49 005;83 035
00-00-07;;1,0;fm;34 029;64 085;34 029;64 085;98 114
00-00-07;;20,0;m3;0;32 303;0;646 055;646 055
31-10-57;Állvány biztosítása falak falazásához (2db 5 hónapra prognosztizálva);1,0;db;0;1 903 911;0;1 903 911;1 903 911
31-20-00 ALJZATOK;;;;0;0;;;115 910 740
31-20-01;;94,0;m2;6 313;4 647;593 279;436 680;1 029 958
31-20-02;;92,2;m2;6 313;4 647;581 726;428 176;1 009 903
31-20-03;;2 355,1;m2;6 081;4 445;14 381 641;10 511 810;24 893 450
31-20-04;;136,2;m2;6 081;4 445;828 280;605 405;1 433 685
