Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
33-10-15;75 mm vastag W626 Knauf szerelt előtétfal - kétrétegű A13 normál gipszkarton borítással, CW50 profillal, max. 2,6 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW08;33,2;m2;13704;10851;454547;360270;814817
33-10-16;75 mm vastag W626 Knauf szerelt előtétfal - kétrétegű A13 normál gipszkarton borítással, CW50 profillal, 2,6 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW08;208,7;m2;13704;10851;2859656;2265540;5125196
33-10-17;125 mm vastag W626 Knauf szerelt előtétfal - kétrétegű DF13 gipszkarton borítással, CW100 profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 4,25 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW09;77,4;m2;13778;11689;1065723;904116;1969839
33-10-18;125 mm vastag W626 Knauf szerelt előtétfal - kétrétegű DF13 gipszkarton borítással, CW100 profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 4,25 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW09;206,2;m2;15859;11689;3269407;2409613;5679019
33-10-19;125 mm vastag W626 Knauf szerelt előtétfal - kétrétegű A13 normál gipszkarton borítással, CW100 profillal, max. 4,25 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW10;16,9;m2;13778;11689;232709;197421;430130
33-10-20;125 mm vastag W626 Knauf szerelt előtétfal - kétrétegű A13 normál gipszkarton borítással, CW100 profillal, 4,25 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW10;169,3;m2;13778;11689;2332467;1978769;4311236
33-10-21;100 mm vastag W112 Knauf szerelt válaszfal - mindkét oldalon kétrétegű A13 normál gipszkarton burkolattal, CW50 profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 4,0 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW11;49,9;m2;20432;13551;1020378;676735;1697113
33-10-22;100 mm vastag W112 Knauf szerelt válaszfal - mindkét oldalon kétrétegű H2 13 impregnált gipszkarton burkolattal, CW50 profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 4,0 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW12 vizes terek;276,2;m2;20432;13551;5642724;3742373;9385098
33-10-23;100 mm vastag W112 Knauf szerelt válaszfal - mindkét oldalon kétrétegű H2 13 impregnált gipszkarton burkolattal, CW50 profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 4,0 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW12 vizes terek;40,2;m2;20432;13551;822186;545291;1367478
33-10-24;100 mm vastag W112 Knauf szerelt válaszfal - egyoldal kétrétegű H2 13 impregnált gipszkarton, másik oldal kétrétegű normál A13 gipszkarton burkolattal, CW50 profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 4,0 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW13;75,6;m2;20432;13551;1545277;1024860;2570138
33-10-25;100 mm vastag W112 Knauf szerelt válaszfal - egyoldal kétrétegű H2 13 impregnált gipszkarton, másik oldal kétrétegű normál A13 gipszkarton burkolattal, CW50 profillal, 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 4,0 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW13;16,2;m2;20432;13551;331817;220068;551885
33-10-26;125 mm vastag W112 Knauf szerelt válaszfal - mindkét oldalon kétrétegű A13 normál gipszkarton burkolattal, CW75 profillal, min. 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 625 mm profilkiosztással, Súlyozott helyszíni léghanggátlási szám Rw=C [dB] = 37, max. 5,5 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW14 irodák között;1135,5;m2;22035;13551;25021704;15387677;40409381
33-10-27;125 mm vastag W112 Knauf szerelt válaszfal - mindkét oldalon kétrétegű A13 normál gipszkarton burkolattal, CW75 profillal, min. 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 625 mm profilkiosztással, Súlyozott helyszíni léghanggátlási szám Rw=C [dB] = 37, 5,5 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW14 irodák között;150,6;m2;22035;13551;3318261;2040842;5359103
33-10-28;125 mm vastag W112 Knauf szerelt válaszfal - mindkét oldalon kétrétegű H2 13 impregnált gipszkarton burkolattal, CW75 profillal, min. 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), max. 5,5 m magassággal, 625 mm profilkiosztással. Faltípus kód: PW15 vizes terek;138,6;m2;22035;13551;3053179;1877623;4930803
33-10-29;125 mm vastag W112 Knauf szerelt válaszfal - mindkét oldalon kétrétegű H2 13 impregnált gipszkarton burkolattal, CW75 profillal, min. 50 mm ásványgyapot kitöltéssel (testsűrűség ≥28 kg/m3), 5,5 m feletti magassággal, sűrített profilkiosztással. Faltípus kód: PW15 vizes terek;8,4;m2;22035;13551;185095;113828;298923
