Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
88-10-57;1;klt;455 101;129 951;455 101;129 951;585 052
88-10-58;1;klt;455 101;129 951;455 101;129 951;585 052
88-10-59;1;klt;455 101;129 951;455 101;129 951;585 052
88-10-60;1;klt;455 101;129 951;455 101;129 951;585 052
88-10-61;1;klt;455 101;129 951;455 101;129 951;585 052
88-10-62;1;klt;455 101;129 951;455 101;129 951;585 052
88-10-63;1;klt;455 101;129 951;455 101;129 951;585 052
88-10-64;1;klt;455 101;129 951;455 101;129 951;585 052
88-10-65;1;klt;455 101;129 951;455 101;129 951;585 052
88-10-66;1;klt;455 101;129 951;455 101;129 951;585 052
