Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
88-20-02;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-03;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-04;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-05;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-06;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-07;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-08;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-09;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-10;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-11;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-12;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-13;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
88-20-14;1;klt;1 319 321;303 361;1 319 321;303 361;1 622 682
