Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
80-00-00 GYENGEÁRAM;;;;;5208938832;1486087827;6695026659
87-10-28;;;;;;;
87-10-29;;;;;;;
87-10-30;;;;;;;
87-10-31;;;;;;;
87-10-32;;;;;;;
87-10-33;;;;;;;
87-10-34;;;;;;;
87-10-35;;;;;;;
87-10-36;;;;;;;
87-20-00 SZERVERTERMEK;0;0;;;473933594;129795440;603729035
87-20-01;;;;;;;
87-20-02;;;;;;;
87-20-03;;;;;;;
87-20-04;;;;;;;
87-20-05;;;;;;;
87-20-06;;;;;;;
87-20-07;;;;;;;
87-20-08;;;;;;;
87-20-09;;;;;;;
87-20-10;;;;;;;
87-20-11;;;;;;;
87-20-12;;;;;;;
87-20-13;;;;;;;
