Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
71-00-00 ÉPÜLETVILLAMOSSÁG;;;;;2 586 804 892;996 575 817;3 583 380 709
"4W, E27 (tartozék), Brushed brass wall bracket + Satin Brass + Acrylic tartó részlet; fekete vagy fehér, not Dimmable, IP20, 760x145mm";0;0;0;0;-;-;-
L88 ARBOR WALL LIGHT;1,0;db;1 058 499;48 798;933 750;420 188;1 353 938
E27, 3x max.40W, Dimmable, IP20, grafit szürke színben, Ø500x2600x2100m;0;0;0;0;-;-;-
L89 Balance állólámpa;4,0;db;1 072 612;13 256;3 784 800;1 703 160;5 487 960
E27, 1x max. 40W, Dimmable, IP20, fekete-réz színben, Ø400x1180mm;0;0;0;0;-;-;-
L91 Hedra ernyő márvány talppal;2,0;db;94 089;38 844;166 000;74 700;240 700
Chinz White;0;0;0;0;-;-;-
L91 Herda ernyő (weboldal kép szerinti);2,0;db;22 581;9 323;39 840;17 928;57 768
IP20, 20,2W, 1500lm, 3000K, Ra90, DALI, spot, fehér színben (opciók: fekete, arany, kevert, RAL);0;0;0;0;-;-;-
L96 Sasso 100 mennyezetre szerelt LED világítótest- Poziciónként 2 db-bal számolva.;352,0;db;118 199;48 798;36 702 600;16 516 170;53 218 770
20,2W, 3000K, 1500lm, CRI>90, 74lm/W, UGR<19, 19°, DALI DIM, IP20, fehér színben, 50.000h élettartam, Ø100x162mm;0;0;0;0;-;-;-
L96b Sasso 100 mennyezetre szerelt LED világítótest- Poziciónként 2 db-bal számolva.;158,0;db;118 199;48 798;16 474 463;7 413 508;23 887 971
26W, 3000K, 2250lm, CRI>90, 80°, 86lm/W, not Dimmable, IP44/IP20, 60.500h élettartam, fehér színben, Ø230x80mm;0;0;0;0;-;-;-
L104 Linea 185 álmennyezetbe süllyesztett LED világítótest;37,0;db;32 108;13 256;1 047 979;471 590;1 519 569
16W, 3000K, 1161lm, CRI>80, 72lm/W, diffused optics, On/Off kapcsolható, IP65, fekete színben, 252.000h, 224x104x85mm;0;0;0;0;-;-;-
L105 Cicada falra szerelt kültéri LED világítótest;15,0;db;103 733;42 826;1 372 613;617 676;1 990 288
LED szalag világítások;;;0,0;0;-;-;-
2000mm;0;0;0;0;-;-;-
L16, L41 Aluminium Profile S-Line Ceiling 24  LED profil;1,0;db;11 761;4 856;10 375;4 669;15 044
2000mm;0;0;0;0;-;-;-
L16, L41 Aluminium Profile S-Line Ceiling 24 LED profil opál lezárás;2,0;db;3 999;1 651;7 055;3 175;10 230
3000mm;0;0;0;0;-;-;-
L16, L41 Aluminium Profile S-Line Ceiling 24  LED profil;2,0;db;17 642;7 283;31 125;14 006;45 131
3000mm;0;0;0;0;-;-;-
L16, L41 Aluminium Profile S-Line Ceiling 24 LED profil opál lezárás;2,0;db;5 998;2 476;10 583;4 762;15 345
8W/m, 3000K, 900lm, CRI>80, IP20, 24V DC, 5m/tekercs!!;0;0;0;0;-;-;-
L16, L41 Flex Strip 600 Mono LED szalag;3,0;db;35 283;14 567;93 375;42 019;135 394
35W, IP67, not Dimmable, 24V DC;0;0;0;0;-;-;-
L16, L41 Meanwell LED tápegység;6,0;db;7 527;3 108;39 840;17 928;57 768
Műemlék lámpák;;;0,0;0;-;-;-
00-00-04 V01a jelű MŰEMLÉKI FÜGGESZTETT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-02 V02 jelű MŰEMLÉKI FALI LÁMPATEST;0,0;db;-;-;-;-;-
00-00-03 V03a jelű MŰEMLÉKI FALI LÁMPATEST;0,0;db;-;-;-;-;-
00-00-04 V03b jelű MŰEMLÉKI FALI LÁMPATEST;0,0;db;-;-;-;-;-
00-00-05 V04a jelű MŰEMLÉKI MENNYEZETRE SZERELT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-06 V04b jelű MŰEMLÉKI MENNYEZETRE SZERELT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-07 V05 jelű MŰEMLÉKI MENNYEZETRE SZERELT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-08 V06 jelű MŰEMLÉKI FÜGGESZTETT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-09 V07 jelű MŰEMLÉKI FÜGGESZTETT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-10 V08 jelű MŰEMLÉKI FÜGGESZTETT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-11 V09 jelű MŰEMLÉKI FÜGGESZTETT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-12 V10 jelű MŰEMLÉKI FÜGGESZTETT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-13 V11 jelű MŰEMLÉKI FÜGGESZTETT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-14 V12 jelű MŰEMLÉKI FÜGGESZTETT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-15 V13 jelű MŰEMLÉKI MENNYEZETRE SZERELT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-16 V14 jelű MŰEMLÉKI ÁLLÓLÁMPA;0,0;db;-;-;-;-;-
00-00-17 V15 jelű MŰEMLÉKI FÜGGESZTETT LÁMPATEST;0,0;db;-;-;-;-;-
00-00-18 V16 jelű MŰEMLÉKI FALI LÁMPATEST;0,0;db;-;-;-;-;-
00-00-19 V17 jelű MŰEMLÉKI FÜGGESZTETT LÁMPATEST;0,0;db;-;-;-;-;-
