Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
Nyíló, egyszárnyú ajtó, 1000 x 2625, Szárny: Üvegezett kerettel / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: acél profil (JANSEN VISS) - ajtó gumitömítés fogadására, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), , egykulcsos rendszer, , automata küszöb,;Konszig.jel: PD-I.AS.T-01, Egyedi azonosító: 233, Hely: 3.40-Közlekedő / -;1,0;db;4 956 479;323 381;4 956 479;323 381;5 279 860
Nyíló, egyszárnyú ajtó, 1000 x 2625, Szárny: Üvegezett kerettel / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: acél profil (JANSEN VISS) - ajtó gumitömítés fogadására, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), , egykulcsos rendszer, , automata küszöb,;Konszig.jel: PD-I.AS.T-01, Egyedi azonosító: 236, Hely: 3.80-Iroda / 3.81-Közlekedő;1,0;db;4 956 479;323 381;4 956 479;323 381;5 279 860
Nyíló, egyszárnyú ajtó, 1000 x 2625, Szárny: Üvegezett kerettel / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: acél profil (JANSEN VISS) - ajtó gumitömítés fogadására, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), , egykulcsos rendszer, , automata küszöb,;Konszig.jel: PD-I.AS.T-01, Egyedi azonosító: 242, Hely: 3.01-Közlekedő / 3.02-Tárgyaló;1,0;db;4 956 479;323 381;4 956 479;323 381;5 279 860
Nyíló, egyszárnyú ajtó, 1000 x 2625, Szárny: Üvegezett kerettel / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: acél profil (JANSEN VISS) - ajtó gumitömítés fogadására, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), , egykulcsos rendszer, , automata küszöb,;Konszig.jel: PD-I.AS.T-01, Egyedi azonosító: 243, Hely: 3.03-Tárgyaló / 3.01-Közlekedő;1,0;db;4 956 479;323 381;4 956 479;323 381;5 279 860
Nyíló, egyszárnyú ajtó, 1000 x 2625, Szárny: Üvegezett kerettel / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: acél profil (JANSEN VISS) - ajtó gumitömítés fogadására, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), , egykulcsos rendszer, , automata küszöb,;Konszig.jel: PD-I.AS.T-01, Egyedi azonosító: 261, Hely: 1.41-Iroda / 1.42-Iroda - Főosztályvezető 2.;1,0;db;4 956 479;323 381;4 956 479;323 381;5 279 860
Nyíló, egyszárnyú ajtó, 1000 x 2625, Szárny: Üvegezett kerettel / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: acél profil (JANSEN VISS) - ajtó gumitömítés fogadására, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), , egykulcsos rendszer, , automata küszöb,;Konszig.jel: PD-I.AS.T-01, Egyedi azonosító: 445, Hely: 1.32-Közlekedő / 1.41-Iroda;1,0;db;4 956 479;323 381;4 956 479;323 381;5 279 860
Nyíló, egyszárnyú ajtó, 1000 x 2625, Szárny: Üvegezett kerettel / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: acél profil (JANSEN VISS) - ajtó gumitömítés fogadására, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), , egykulcsos rendszer, , automata küszöb,;Konszig.jel: PD-I.AS.T-01, Egyedi azonosító: 446, Hely: 1.71-Közlekedő / 1.73-Iroda - Titkárság;1,0;db;4 956 479;323 381;4 956 479;323 381;5 279 860
Nyíló, egyszárnyú ajtó, 1000 x 2625, Szárny: Üvegezett kerettel / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: acél profil (JANSEN VISS) - ajtó gumitömítés fogadására, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), , egykulcsos rendszer, , automata küszöb,;Konszig.jel: PD-I.AS.T-01, Egyedi azonosító: 447, Hely: 1.68-Iroda - Titkárság / 1.71-Közlekedő;1,0;db;4 956 479;323 381;4 956 479;323 381;5 279 860
Nyíló, egyszárnyú ajtó, 1000 x 2625, Szárny: Üvegezett kerettel / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: acél profil (JANSEN VISS) - ajtó gumitömítés fogadására, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), , egykulcsos rendszer, , automata küszöb,;Konszig.jel: PD-I.AS.T-01, Egyedi azonosító: 631, Hely: 1.21-Iroda / 1.22-Iroda;1,0;db;4 956 479;323 381;4 956 479;323 381;5 279 860
Nyíló, egyszárnyú ajtó, 1000 x 2625, Szárny: Üvegezett kerettel / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: acél profil (JANSEN VISS) - ajtó gumitömítés fogadására, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), , egykulcsos rendszer, , automata küszöb,;Konszig.jel: PD-I.AS.T-01, Egyedi azonosító: 653, Hely: 3.45-Iroda - Titkárság / 3.39-Közlekedő;1,0;db;4 956 479;323 381;4 956 479;323 381;5 279 860
