Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-610 LTTR-600-700-600-450-150-150-150;1,0;db;40 976;40 015;40 976;40 015;80 991
61-40-611 LTTR-700-700-700-500-150-150-150;2,0;db;46 159;45 078;92 319;90 156;182 475
61-40-612 LTTR-700-700-700-600-150-150-150;1,0;db;50 008;48 834;50 008;48 834;98 842
61-40-613 LTTR-800-160-800-200-150-150-150;1,0;db;20 117;17 874;20 117;17 874;37 992
61-40-614 LTTR-800-315-800-300-150-150-150;1,0;db;30 076;26 724;30 076;26 724;56 800
61-40-615 LTTR-800-800-800-400-150-150-150;1,0;db;58 589;52 060;58 589;52 060;110 649
61-40-616 LTTR-800-800-800-500-150-150-150;1,0;db;63 473;56 398;63 473;56 398;119 871
61-40-617 LTTR-900-900-900-250-150-150-150;1,0;db;60 739;53 969;60 739;53 969;114 708
61-40-618 LTTR-900-250-900-300-150-150-150;1,0;db;29 101;25 857;29 101;25 857;54 957
61-40-619 LTTR-900-315-900-300-150-150-150;1,0;db;32 419;28 807;32 419;28 807;61 226
61-40-620 LTTR-900-900-900-300-150-150-150;1,0;db;63 277;56 225;63 277;56 225;119 502
61-40-621 LTTR-900-900-900-500-150-150-150;1,0;db;73 823;65 595;73 823;65 595;139 418
61-40-622 LTTR-1000-1000-1000-300-150-150-150;1,0;db;73 628;65 422;73 628;65 422;139 051
61-40-623 LTTR-1000-300-1000-600-150-150-150;2,0;db;42 772;38 004;85 543;76 008;161 552
61-40-624 LTTR-1100-1100-1100-300-150-150-150;1,0;db;84 760;75 313;84 760;75 313;160 073
61-40-625 LTTR-1100-300-1100-700-150-150-150;2,0;db;48 043;42 689;96 087;85 377;181 464
61-40-626 LTTR-1100-500-1100-700-150-150-150;2,0;db;63 277;56 225;126 554;112 450;239 004
61-40-627 LTTR-1100-200-1100-900-150-150-150;1,0;db;45 505;40 433;45 505;40 433;85 938
61-40-628 LTTR-1100-300-1100-900-150-150-150;3,0;db;53 902;47 895;161 707;143 684;305 392
61-40-629 LTTR-1100-400-1100-900-150-150-150;2,0;db;62 302;55 357;124 603;110 714;235 317
61-40-630 LTTR-600-1200-600-500-150-150-150;1,0;db;74 410;66 116;74 410;66 116;140 526
61-40-631 LTTR-1200-400-1200-500-150-150-150;1,0;db;51 755;45 987;51 755;45 987;97 741
61-40-632 LTTR-1200-200-1300-500-150-150-150;1,0;db;58 981;52 407;58 981;52 407;111 387
61-40-633 LTTR-1200-1200-1200-500-150-150-150;1,0;db;109 564;97 352;109 564;97 352;206 917
61-40-634 LTTR-1300-200-1300-500-150-150-150;1,0;db;46 196;38 984;46 196;38 984;85 181
61-40-635 LTTR-1300-500-1300-600-150-150-150;1,0;db;77 453;65 360;77 453;65 360;142 813
61-40-636 LTTR-1300-600-1300-700-150-150-150;1,0;db;91 702;77 386;91 702;77 386;169 087
61-40-637 LTTR-800-1300-800-1300-150-150-150;1,0;db;172 370;145 461;172 370;145 461;317 832
61-40-638 LTTR-1500-1500-1500-400-150-150-150;1,0;db;170 303;143 716;170 303;143 716;314 019
61-40-639 LTTR-1500-900-1500-800-150-150-150;2,0;db;138 587;116 951;277 173;233 903;511 076
61-40-640 LAR-200-150-100-RAK;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-641 LAR-200-200-100-RAK;3,0;db;16 725;16 332;50 175;48 997;99 172
61-40-642 LAR-200-300-100-RAK;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-643 LAR-200-400-100-RAK;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-644 LAR-300-200-100-RAK;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-645 LAR-400-200-100-RAK;3,0;db;16 725;16 332;50 175;48 997;99 172
61-40-646 LAR-400-900-100-RAK;2,0;db;19 530;17 354;39 060;34 707;73 768
61-40-647 LAR-415-65-100-RAK;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-648 LAR-415-115-100-RAK;3,0;db;16 725;16 332;50 175;48 997;99 172
