Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-774 LDR-500x400-500x350-200;2,0;db;18 900;18 456;37 800;36 911;74 712
61-40-775 LDR-500x500-500x250-317;1,0;db;18 900;18 456;18 900;18 456;37 356
61-40-776 LDR-500x500-500x300-273;1,0;db;18 900;18 456;18 900;18 456;37 356
61-40-777 LDR-500x500-600x400-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-778 LDR-500x500-500x500-200;4,0;db;16 725;16 332;66 900;65 329;132 229
61-40-779 LDR-500x600-500x400-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-780 LDR-500x500-700x250-317;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-781 LDR-500x600-300x300-360;1,0;db;24 251;23 683;24 251;23 683;47 934
61-40-782 LDR-500x1000-1000x500-533;1,0;db;89 837;79 825;89 837;79 825;169 662
61-40-783 LDR-550x200-300x200-317;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-784 LDR-550x300-400x200-230;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-785 LDR-550x300-550x300-200;4,0;db;16 725;16 332;66 900;65 329;132 229
61-40-786 LDR-550x400-550x300-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-787 LDR-550x550-450x200-403;1,0;db;31 442;30 705;31 442;30 705;62 146
61-40-788 LDR-550x550-450x225-381;1,0;db;29 604;28 908;29 604;28 908;58 512
61-40-789 LDR-600x200-300x200-360;1,0;db;33 283;32 502;33 283;32 502;65 785
61-40-790 LDR-600x200-400x150-273;5,0;db;17 728;17 312;88 640;86 561;175 201
61-40-791 LDR-600x200-600x200-200;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-792 LDR-600x250-400x150-273;8,0;db;16 725;16 332;133 800;130 658;264 458
61-40-793 LDR-600x250-500x250-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-794 LDR-600x300-300x200-360;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-795 LDR-600x250-500x250-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-796 LDR-600x300-400x300-273;3,0;db;22 913;22 376;68 740;67 127;135 867
61-40-797 LDR-600x300-400x200-273;5,0;db;18 062;17 639;90 309;88 196;178 506
61-40-798 LDR-600x300-500x250-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-799 LDR-600x300-500x200-200;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-800 LDR-600x300-500x250-200;6,0;db;16 725;16 332;100 350;97 994;198 343
61-40-801 LDR-600x300-500x300-;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-802 LDR-600x300-600x200-200;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-803 LDR-600x300-600x300-200;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-804 LDR-600x300-800x200-273;1,0;db;23 436;20 824;23 436;20 824;44 261
61-40-805 LDR-600x300-900x200-360;1,0;db;32 616;28 980;32 616;28 980;61 596
61-40-806 LDR-600x400-300x150-360;1,0;db;23 414;22 866;23 414;22 866;46 280
61-40-807 LDR-600x400-400x200-273;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-808 LDR-600x400-400x250-273;2,0;db;20 069;19 599;40 138;39 198;79 336
61-40-809 LDR-600x400-400x500-273;1,0;db;20 069;19 599;20 069;19 599;39 668
61-40-810 LDR-600x400-500x200-273;1,0;db;18 397;17 966;18 397;17 966;36 363
61-40-811 LDR-600x400-500x250-230;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-812 LDR-600x400-600x300-200;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-813 LDR-600x400-600x300-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-814 LDR-600x400-600x400-200;1,0;db;33 784;32 992;33 784;32 992;66 775
61-40-815 LDR-600x400-700x300-200;1,0;db;28 266;27 602;28 266;27 602;55 868
61-40-816 LDR-600x450-300x150-360;1,0;db;22 076;21 559;22 076;21 559;43 635
61-40-817 LDR-600x500-500x300-273;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-818 LDR-600x500-500x300-273;1,0;db;20 906;20 416;20 906;20 416;41 322
