Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-50-33 DSC-VM-2-345 egyedi;1,0;db;49 072;12 249;49 072;12 249;61 321
61-50-34 DSC-VM-2-385 egyedi;2,0;db;49 072;12 249;98 143;24 498;122 641
61-50-35 DSC-VM-2-440 egyedi;2,0;db;49 072;12 249;98 143;24 498;122 641
61-50-36 DSC-VM-2-500;4,0;db;49 072;12 249;196 287;48 996;245 282
61-50-37 DSC-VM-2-530 egyedi;1,0;db;51 458;12 249;51 458;12 249;63 707
61-50-38 DSC-VM-2-550 egyedi;6,0;db;53 367;12 249;320 202;73 494;393 695
61-50-39 DSC-VM-2-600 egyedi;1,0;db;57 662;12 249;57 662;12 249;69 911
61-50-40 DSC-VM-2-630 egyedi;1,0;db;60 525;12 249;60 525;12 249;72 774
61-50-41 DSC-VM-2-660 egyedi;2,0;db;62 911;12 249;125 822;24 498;150 320
61-50-42 DSC-VM-2-710;4,0;db;67 683;12 249;270 731;48 996;319 727
61-50-43 DSC-VM-2-725 egyedi;1,0;db;68 637;12 249;68 637;12 249;80 886
61-50-44 DSC-VM-2-775 egyedi;6,0;db;73 409;12 249;440 457;73 494;513 950
61-50-45 DSC-VM-2-815 egyedi;1,0;db;76 750;12 249;76 750;12 249;88 999
61-50-46 DSC-VM-2-820 egyedi;5,0;db;77 228;12 249;386 140;61 245;447 384
61-50-47 DSC-VM-2-840 egyedi;4,0;db;79 136;12 249;316 544;48 996;365 540
61-50-48 DSC-VM-2-855 egyedi;1,0;db;80 091;12 249;80 091;12 249;92 340
61-50-49 DSC-VM-2-880 egyedi;2,0;db;82 477;12 249;164 953;24 498;189 451
61-50-50 DSC-VM-2-910 egyedi;2,0;db;85 339;12 249;170 679;24 498;195 177
61-50-51 DSC-VM-2-965 egyedi;3,0;db;90 113;12 249;270 338;36 747;307 084
61-50-52 DSC-VM-2-1000;7,0;db;92 975;12 249;650 827;85 742;736 569
61-50-53 DSC-VM-2-1030 egyedi;1,0;db;95 838;15 312;95 838;15 312;111 150
61-50-54 DSC-VM-2-1050 egyedi;2,0;db;97 271;15 312;194 541;30 624;225 165
61-50-55 DSC-VM-2-1080;1,0;db;100 133;15 312;100 133;15 312;115 445
61-50-56 DSC-VM-2-1115 egyedi;1,0;db;102 997;15 312;102 997;15 312;118 309
61-50-57 DSC-VM-2-1140 egyedi;8,0;db;105 383;15 312;843 065;122 496;965 561
61-50-58 DSC-VM-2-1180 egyedi;8,0;db;108 723;15 312;869 781;122 496;992 277
61-50-59 DSC-VM-2-1250 egyedi;2,0;db;114 927;15 312;229 854;30 624;260 478
61-50-60 DSC-VM-2-1340 egyedi;4,0;db;123 040;15 312;492 159;61 248;553 407
61-50-61 DSC-VM-2-1395 egyedi;1,0;db;127 812;15 312;127 812;15 312;143 124
61-50-62 DSC-VM-2-1450 egyedi;3,0;db;132 584;15 312;397 751;45 936;443 687
61-50-63 DSC-VM-2-1500;19,0;db;136 879;15 312;2 600 698;290 928;2 891 627
61-50-64 DSC-VM-2-1550 egyedi;1,0;db;141 651;15 312;141 651;15 312;156 963
61-50-65 DSC-VM-2-3000 egyedi;1,0;db;269 065;15 312;269 065;15 312;284 377
61-50-66 DSC-VM-4-300-egyedi frontlap;7,0;db;76 357;12 249;534 502;85 742;620 244
61-50-67 DSC-VM-4-365-egyedi frontlap;5,0;db;76 357;12 249;381 787;61 245;443 032
61-50-68 DSC-VM-4-500-egyedi frontlap;17,0;db;76 357;12 249;1 298 076;208 232;1 506 308
61-50-69 DSC-VM-4-530-egyedi frontlap;1,0;db;80 175;12 249;80 175;12 249;92 424
61-50-70 DSC-VM-4-545-egyedi frontlap;5,0;db;82 561;12 249;412 804;61 245;474 048
61-50-71 DSC-VM-4-565-egyedi frontlap;3,0;db;85 425;12 249;256 274;36 747;293 021
61-50-72 DSC-VM-4-615-egyedi frontlap;2,0;db;92 583;12 249;185 165;24 498;209 663
61-50-73 DSC-VM-4-700-egyedi frontlap;6,0;db;104 513;12 249;627 075;73 494;700 569
61-50-74 DSC-VM-4-775-egyedi frontlap;14,0;db;115 011;12 249;1 610 156;171 485;1 781 641
61-50-75 DSC-VM-4-860-egyedi frontlap;4,0;db;126 941;12 249;507 764;48 996;556 760
61-50-76 DSC-VM-4-900 egyedi;1,0;db;132 668;12 249;132 668;12 249;144 917
61-50-77 DSC-VM-4-950 egyedi;4,0;db;139 826;12 249;559 303;48 996;608 298
61-50-78 DSC-VM-4-980 egyedi;3,0;db;144 121;12 249;432 363;36 747;469 109
61-50-79 DSC-VM-4-1400 egyedi;4,0;db;238 243;15 312;952 972;61 248;1 014 220
