Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
94-10-01 Vízbekötés megrendelése a Fővárosi Vízművektől közműegyeztetéssel, forgalomtechnikai tervvel, 5,5 m hosszon szerelvényezéssel, földmunkával és útpálya helyreállításával;2,0;tétel;2366738;4292818;4733476;8585637;13319113
94-20-01 Gravitációs csatornabekötés SDR32 SN8 KG-PVC csatorna létesítése D200-D315 átmérővel, acél védőcsővel, műanyag távgyűrűvel, földmunkával, ágyazat készítéssel, burkolat helyreállítással, régi csatorna elbontásával vagy eltömedékelésével, forgalomtechnikai tervvel és útburkolat helyreállítással;14,0;m;320336;446655;4484703;6253169;10737872
94-20-02 SDR17 D63 KPE nyomóvezeték építése földmunkával és ágyazat készítésével, burkolat helyreállítással, forgalomtechnikai tervvel;12,0;m;257469;338297;3089634;4059568;7149202
94-20-03 Vízáróssági vizsgálat elfalazással;14,0;m;49292;66026;690095;924365;1614460
94-30-01 Kismérős vízóraakna létesítése D400 terhelésű vasbeton födémmel, D400 terhelésű zárható, öntöttvas aknafedlappal, szerelvényezéssel, földmunkával;1,0;tétel;0;1462462;0;1462462;1462462
94-30-02 D400 terhelésű zárható, öntöttvas aknafedlappal, szerelvényezéssel, földmunkával;1,0;db;15674780;17073590;15674780;17073590;32748370
94-40-01 Víznyelő akna és ált. 7 m hosszú bekötővezetékének szakszerű megszüntetése, törmelékre bontása, elszállítása, lerakóhelyen való elhelyezése, földmunkával;8,0;db;719377;666210;5755017;5329681;11084699
94-40-02 Új víznyelő létesítése a meglévő csőbekötés felhasználásával D400 teherbírású öntöttvas víznyelőrácccsal, átl. 6 m D200-D315 KG-PVC bekötővezetékkel, földmunkával, ágyazat kialakítással, forgalomtechnikai tervvel;7,0;db;1197051;870137;8379355;6090958;14470314
94-40-03 Víznyelőakna szintbehelyezése;2,0;db;253263;490252;506526;980504;1487030
94-50-01 Általános teendők tervezési és előkészítési szakaszban, felvonulás előkészítése;1,0;db;0;536915;0;536915;536915
94-50-02 Általános teendők megvalósulás szakaszában, ellenőrző mérések, lézersugaras kitűzések;1,0;db;0;536915;0;536915;536915
94-50-03 Általános teendők megvalósulás szakaszában, folyamatos mérés, ellenőrző mérések, lézersugaras kitűzések;40,0;óra;0;44937;0;1797478;1797478
94-50-04 Általános teendők befejezés szakaszában, átadás - átvétel, szakhatósági nyilatkozatok beszerezése, megvalósulási dokumentáció készítése;1,0;db;0;536915;0;536915;536915
94-50-05 Általános teendők befejezés szakaszában, megvalósulási dokumentáció készítése;1,0;db;0;536915;0;536915;536915
94-50-06 Üzemeltetői kezelői jóváhagyások, tanúsítványok világítása, átadás - átvételi eljárás lefolytatása;5,0;db;0;68197;0;340984;340984
