Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
91-40-06;1200.0;m;485;1150;582000;1380000;1962000
91-40-07;800.0;m;785;1350;628000;1080000;1708000
91-40-08;400.0;m;485;1150;194000;460000;654000
91-40-09;300.0;m;785;1350;235500;405000;640500
91-40-10;400.0;m;485;1150;194000;460000;654000
91-40-11;400.0;m;315;950;126000;380000;506000
91-40-12;400.0;m;315;950;126000;380000;506000
91-40-13;400.0;m;315;950;126000;380000;506000
91-40-14;200.0;m;785;1350;157000;270000;427000
91-40-15;200.0;m;485;1150;97000;230000;327000
