Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
10-00-00 TARTÓSZERKEZET;;;;;;8 162 695 367;5 840 280 847;14 002 976 214
11-00-00 ACÉLSZERKEZETEK - KIVÁLTÓK;;;;;;1 329 040 344;1 187 659 266;2 516 699 609
11-01-00 KIVÁLTÓK;;;;;;492 436 790;633 302 068;1 125 738 858
11-01-01 HEA100 (2x1), S235JR;Alagsor;113,8;kg;3 122;4 015;355 292;456 926;812 218
11-01-02 HEA200 (2x2), S235JR;Alagsor;2 875,3;kg;3 122;4 015;8 977 403;11 544 568;20 521 971
11-01-03 HEA240 (2x1), S235JR;Alagsor;2 208,6;kg;3 122;4 015;6 895 249;8 867 529;15 762 778
11-01-04 HEB160 (2x2), S235JR;Alagsor;2 387,0;kg;3 122;4 015;7 451 861;9 583 523;17 035 384
11-01-05 HEB200 (2x2), S235JR;Alagsor;10 764,0;kg;3 122;4 015;33 602 899;43 215 263;76 818 162
11-01-06 HEB240 (2x1), S235JR;Alagsor;4 431,9;kg;3 122;4 015;13 835 443;17 793 176;31 628 619
11-01-07 HEB240 (2x2), S235JR;Alagsor;8 641,6;kg;3 122;4 015;26 978 034;34 695 155;61 673 189
11-01-08 HEB260 (2x2), S235JR;Alagsor;861,0;kg;3 122;4 015;2 687 745;3 456 595;6 144 340
11-01-09 HEB300 (2x2), S235JR;Alagsor;3 160,8;kg;3 122;4 015;9 867 223;12 689 825;22 557 054
11-01-10 HEB400 (2x1), S235JR;Alagsor;2 033,5;kg;3 122;4 015;6 348 149;8 164 085;14 512 234
11-01-11 HEM160 (2x1), S235JR;Alagsor;1 165,6;kg;3 122;4 015;3 638 895;4 679 828;8 318 723
11-01-12 HEM180 (2x1), S235JR;Alagsor;374,2;kg;3 122;4 015;1 168 259;1 502 393;2 670 652
11-01-13 HEM200 (2x1), S235JR;Alagsor;3 717,5;kg;3 122;4 015;11 605 198;14 924 953;26 530 151
11-01-14 HEM240 (2x1), S235JR;Alagsor;2 781,9;kg;3 122;4 015;8 684 543;11 168 805;19 853 348
11-01-15 HEM260 (2x1), S235JR;Alagsor;957,3;kg;3 122;4 015;2 988 624;3 843 543;6 832 167
11-01-16 HEM300 (2x1), S235JR;Alagsor;13 250,6;kg;3 122;4 015;41 365 661;53 198 621;94 564 282
11-01-17 IPE200 (2x1), S235JR;Alagsor;332,0;kg;3 122;4 015;1 036 512;1 333 115;2 369 627
11-01-18 HEB160 (2x2), S235JR;Pince;474,4;kg;3 122;4 015;1 481 107;1 904 788;3 385 895
11-01-19 HEB240 (2x2), S235JR;Pince;843,3;kg;3 122;4 015;2 632 614;3 385 683;6 018 297
11-01-20 HEM240 (2x2), S235JR;Pince;2 021,9;kg;3 122;4 015;6 312 061;8 117 674;14 429 735
11-01-21 HEA160 (2x2), S235JR;Alagsor/gépészet;485,58;kg;3 122;4 015;1 515 854;1 949 514;3 465 368
11-01-22 HEA180 (2x2), S235JR;Alagsor/gépészet;102,63;kg;3 122;4 015;320 409;412 059;732 468
11-01-23 HEA200 (2x1), S235JR;Alagsor/gépészet;136,58;kg;3 122;4 015;426 375;548 343;974 719
11-01-24 HEA240 (2x1), S235JR;Alagsor/gépészet;690,12;kg;3 122;4 015;2 154 417;2 770 704;4 925 120
11-01-25 HEA260 (2x1), S235JR;Alagsor/gépészet;519,69;kg;3 122;4 015;1 622 368;2 086 459;3 708 827
11-01-26 HEB160 (2x1), S235JR;Alagsor/gépészet;1 196,53;kg;3 122;4 015;3 735 327;4 803 846;8 539 173
11-01-27 HEB180 (2x1), S235JR;Alagsor/gépészet;377,65;kg;3 122;4 015;1 178 973;1 516 113;2 695 086
11-01-28 HEB200 (2x1), S235JR;Alagsor/gépészet;308,67;kg;3 122;4 015;963 606;1 239 253;2 202 859
11-01-29 HEB220 (2x1), S235JR;Alagsor/gépészet;548,89;kg;3 122;4 015;1 713 525;2 203 692;3 917 216
