Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-477 LBXR-1100-300-900-90-150-150;1,0;db;110 930;98 567;110 930;98 567;209 497
61-40-478 LBXR-1100-1100-900-90-100-100;2,0;db;165 613;147 156;331 226;294 313;625 539
61-40-479 LBXR-1100-500-1500-90-150-150;1,0;db;244 077;205 974;244 077;205 974;450 050
61-40-480 LBXR-500-1100-1900-60-150-150;1,0;db;401 478;266 292;401 478;266 292;667 771
61-40-481 LBXR-1100-810-1900-90-100-100;1,0;db;504 406;334 561;504 406;334 561;838 968
61-40-482 LBXR-1140-900-400-90-150-150;1,0;db;166 591;148 023;166 591;148 023;314 614
61-40-483 LBXR-450-1140-700-90-150-150;1,0;db;100 580;89 370;100 580;89 370;189 950
61-40-484 LBXR-500-1140-1800-90-150-150;1,0;db;166 591;148 023;166 591;148 023;314 614
61-40-485 LBXR-450-1160-720-90-150-150;1,0;db;100 580;89 370;100 580;89 370;189 950
61-40-486 LBXR-1170-400-800-90-150-150;1,0;db;537 448;356 479;537 448;356 479;893 926
61-40-487 LBXR-1200-900-250-90-100-100;1,0;db;105 071;93 361;105 071;93 361;198 432
61-40-488 LBXR-1200-1200-250-90-100-100;4,0;db;131 046;116 441;524 185;465 765;989 951
61-40-489 LBXR-1000-1200-400-45-150-150;1,0;db;170 887;151 842;170 887;151 842;322 729
61-40-490 LBXR-1000-1200-400-90-150-150;2,0;db;195 299;173 534;390 597;347 067;737 664
61-40-491 LBXR-1200-1200-400-30-150-150;2,0;db;93 158;82 775;186 317;165 550;351 867
61-40-492 LBXR-1200-1200-500-60-150-150;2,0;db;160 732;142 817;321 464;285 635;607 098
61-40-493 LBXR-1200-1200-500-90-150-150;2,0;db;86 909;77 222;173 818;154 444;328 262
61-40-494 LBXR-800-1200-700-45-150-150;1,0;db;145 890;129 629;145 890;129 629;275 518
61-40-495 LBXR-450-1200-800-90-150-150;2,0;db;204 673;181 863;409 347;363 727;773 075
61-40-496 LBXR-1200-1200-900-45-150-150;2,0;db;72 457;64 380;144 914;128 761;273 675
61-40-497 LBXR-900-1200-1200-65-100-100;1,0;db;121 476;107 937;121 476;107 937;229 413
61-40-498 LBXR-700-1260-800-90-150-150;2,0;db;116 399;103 425;232 797;206 851;439 648
61-40-499 LBXR-1300-1300-300-90-150-150;1,0;db;146 280;129 977;146 280;129 977;276 257
61-40-500 LBXR-1300-400-400-90-100-100;1,0;db;147 320;124 321;147 320;124 321;271 641
61-40-501 LBXR-1300-900-400-90-100-100;1,0;db;279 701;236 036;279 701;236 036;515 736
61-40-502 LBXR-1300-1200-400-90-150-150;1,0;db;175 128;147 789;175 128;147 789;322 917
61-40-503 LBXR-1300-1300-400-45-150-150;6,0;db;226 609;191 234;1 359 655;1 147 403;2 507 057
61-40-504 LBXR-1300-1300-400-90-100-100;4,0;db;269 129;227 115;1 076 514;908 458;1 984 973
61-40-505 LBXR-1300-1300-400-90-150-150;1,0;db;145 941;123 157;145 941;123 157;269 099
61-40-506 LBXR-1300-500-500-90-150-150;1,0;db;267 749;225 950;267 749;225 950;493 699
61-40-507 LBXR-600-1300-700-90-150-150;1,0;db;279 701;236 036;279 701;236 036;515 736
61-40-508 LBXR-1300-400-800-90-150-150;1,0;db;193 745;163 499;193 745;163 499;357 244
61-40-509 LBXR-800-1300-800-90-100-100;1,0;db;128 703;108 611;128 703;108 611;237 314
61-40-510 LBXR-1300-600-1200-90-100-100;1,0;db;182 943;154 383;182 943;154 383;337 326
61-40-511 LBXR-500-1350-800-90-150-150;1,0;db;140 654;118 697;140 654;118 697;259 351
61-40-512 LBXR-1400-1200-400-45-150-150;1,0;db;195 812;165 245;195 812;165 245;361 057
61-40-513 LBXR-1400-1400-400-45-150-150;1,0;db;151 685;128 006;151 685;128 006;279 692
61-40-514 LBXR-1400-1400-400-90-150-150;2,0;db;167 085;141 001;334 170;282 003;616 173
61-40-515 LBXR-1400-1400-450-45-100-100;1,0;db;179 956;151 862;179 956;151 862;331 817
61-40-516 LBXR-1400-1400-450-90-100-100;1,0;db;321 529;271 335;321 529;271 335;592 864
61-40-517 LBXR-1400-700-500-90-150-150;1,0;db;167 085;141 001;167 085;141 001;308 086
61-40-518 LBXR-1400-1400-500-90-150-150;1,0;db;308 659;260 474;308 659;260 474;569 132
61-40-519 LBXR-700-1400-800-90-150-150;1,0;db;264 072;222 847;264 072;222 847;486 919
61-40-520 LBXR-700-400-90-150-150;1,0;db;321 529;271 335;321 529;271 335;592 864
61-40-521 LBXR-400-90-150-150;2,0;db;157 433;132 855;314 865;265 711;580 576
61-40-522 LBXR-1200-1500-400-90-150-150;1,0;db;268 438;226 532;268 438;226 532;494 970
61-40-523 LBXR-1500-1500-400-45-150-150;2,0;db;24 752;24 172;49 505;48 344;97 849
