Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
Nyíló, egyszárnyú ajtó, 1000 x 2125, Szárny: Üvegezett alumínium keret / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: Alumínium, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján)., víztiszta edzett akusztikai üvegezés, elektromos nyitás / egységkulcsos rendszer,, automata küszöb, DEKO DG;Konszig.jel: PD-I.-AA.T-01, Egyedi azonosító: 257, Hely: M.21-Iroda / M.16-Közlekedő;1,0;db;6 949 102;381 447;6 949 102;381 447;7 330 549
Nyíló, egyszárnyú ajtó, 1000 x 2125, Szárny: Üvegezett alumínium keret / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: Alumínium, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján)., víztiszta edzett akusztikai üvegezés, elektromos nyitás / egységkulcsos rendszer,, automata küszöb, DEKO DG;Konszig.jel: PD-I.-AA.T-01, Egyedi azonosító: 258, Hely: M.16-Közlekedő / M.22-Épületfelügyeleti Iroda;1,0;db;9 639 890;344 759;9 639 890;344 759;9 984 650
Nyíló, egyszárnyú ajtó, 1000 x 2125, Szárny: Üvegezett alumínium keret / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: Alumínium, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján)., víztiszta edzett akusztikai üvegezés, elektromos nyitás / egységkulcsos rendszer,, automata küszöb, DEKO DG;Konszig.jel: PD-I.-AA.T-01, Egyedi azonosító: 358, Hely: M.24-Közlekedő / M.28-Teakonyha;1,0;db;4 176 923;495 359;4 176 923;495 359;4 672 282
Nyíló, egyszárnyú ajtó, 1000 x 2125, Szárny: Üvegezett alumínium keret / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: Alumínium, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján)., víztiszta edzett akusztikai üvegezés, elektromos nyitás / egységkulcsos rendszer,, automata küszöb, DEKO DG;Konszig.jel: PD-I.-AA.T-01, Egyedi azonosító: 728, Hely: M.18-Iroda - Bankbiztonság / M.16-Közlekedő;1,0;db;4 356 841;524 497;4 356 841;524 497;4 881 339
Nyíló, egyszárnyú ajtó, 1000 x 2125, Szárny: Üvegezett alumínium keret / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: Alumínium, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján)., víztiszta edzett akusztikai üvegezés, elektromos nyitás / egységkulcsos rendszer,, automata küszöb, DEKO DG;Konszig.jel: PD-I.-AA.T-01, Egyedi azonosító: 736, Hely: M.20-Iroda / M.16-Közlekedő;1,0;db;9 743 005;561 961;9 743 005;561 961;10 304 966
Nyíló, egyszárnyú ajtó, 1000 x 2125, Szárny: Üvegezett alumínium keret / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: Alumínium, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján)., víztiszta edzett akusztikai üvegezés, elektromos nyitás / egységkulcsos rendszer,, automata küszöb, DEKO DG;Konszig.jel: PD-I.-AA.T-01, Egyedi azonosító: 796, Hely: F.82-Pénztár iroda / F.83-Pénztár Ügyféltér;1,0;db;13 064 243;1 476 103;13 064 243;1 476 103;14 540 346
Nyíló, egyszárnyú ajtó, 1000 x 2125, Szárny: Üvegezett alumínium keret / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: Alumínium, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján)., víztiszta edzett akusztikai üvegezés, elektromos nyitás / egységkulcsos rendszer,, automata küszöb, DEKO DG;Konszig.jel: PD-I.-AA.T-01, Egyedi azonosító: 828, Hely: 1G.09-Iroda / 1.62-Rekreációs Helyiség;1,0;db;3 641 073;173 614;3 641 073;173 614;3 814 687
Nyíló, egyszárnyú ajtó, 1000 x 2125, Szárny: Üvegezett alumínium keret / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: Alumínium, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján)., víztiszta edzett akusztikai üvegezés, elektromos nyitás / egységkulcsos rendszer,, automata küszöb, DEKO DG;Konszig.jel: PD-I.-AA.T-01, Egyedi azonosító: 829, Hely: 1G.10-Iroda / 1.62-Rekreációs Helyiség;1,0;db;4 984 971;536 048;4 984 971;536 048;5 521 019
Nyíló, egyszárnyú ajtó, 1000 x 2125, Szárny: Üvegezett alumínium keret / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: Alumínium, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján)., víztiszta edzett akusztikai üvegezés, elektromos nyitás / egységkulcsos rendszer,, automata küszöb, DEKO DG;Konszig.jel: PD-I.-AA.T-01, Egyedi azonosító: 830, Hely: 1.62-Rekreációs Helyiség / 1.62-Rekreációs Helyiség;1,0;db;13 064 243;1 476 103;13 064 243;1 476 103;14 540 346
Nyíló, egyszárnyú ajtó, 1000 x 2400, Szárny: Üvegezett alumínium keret / víztiszta edzett üvegezés, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján), Tok: Alumínium, RAL 1036 Pearl gold porfestéssel (mintáztatás alapján)., víztiszta edzett akusztikai üvegezés, elektromos nyitás / egységkulcsos rendszer,, automata küszöb, DEKO DG;Konszig.jel: PD-I.-AA.T-04, Egyedi azonosító: 324, Hely: 5.57-Fitnesz Galéria / 5.56-L9 Lépcsőház;1,0;db;7 672 554;814 429;7 672 554;814 429;8 486 983
