Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
71-00-00 ÉPÜLETVILLAMOSSÁG;;;;;2 586 804 892;996 575 817;3 583 380 709
71-10-00 KÁBELTÁLCÁK, VÉDŐCSÖVEK;;;;;112 244 220;133 650 292;245 894 512
A BMS automatika tartószerkezeteket a BMS tervcsomag tartalmazza! Kültéri kábeltálcákon és létrákon minden esetben fedelet kell alkalmazni!;0;0;0;0;-;-;-
Horganyzott acél kábeltálca elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram vagy gyengeáram részére Típus: 60x100 mm;0;0;0;0;-;-;-
71-10-01;220,0;m;6 968;5 324;1 532 863;1 171 273;2 704 136
Horganyzott acél kábeltálca elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram vagy gyengeáram részére Típus: 60x200 mm;0;0;0;0;-;-;-
71-10-02;2 400,0;m;9 099;5 324;21 838 033;12 777 523;34 615 556
Horganyzott acél kábeltálca elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram vagy gyengeáram részére Típus: 60x300 mm;0;0;0;0;-;-;-
71-10-03;1 700,0;m;11 375;5 808;19 337 493;9 873 926;29 211 419
Horganyzott acél kábeltálca elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram vagy gyengeáram részére Típus: 60x400 mm;0;0;0;0;-;-;-
71-10-04;1 550,0;m;18 198;6 050;28 207 459;9 377 971;37 585 431
Horganyzott acél kábeltálca elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram vagy gyengeáram részére Típus: 60x600 mm;0;0;0;0;-;-;-
71-10-05;100,0;m;31 236;7 025;3 123 567;702 499;3 826 066
Horganyzott acél kábellétra elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram vagy gyengeáram részére Típus: 60x200 mm;0;0;0;0;-;-;-
71-10-06;200,0;m;15 757;5 604;3 151 317;1 120 704;4 272 021
Horganyzott acél kábellétra elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram vagy gyengeáram részére Típus: 60x300 mm;0;0;0;0;-;-;-
71-10-07;70,0;m;19 133;6 306;1 339 303;441 430;1 780 733
Horganyzott acél kábellétra elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram vagy gyengeáram részére Típus: 60x400 mm;0;0;0;0;-;-;-
71-10-08;150,0;m;18 012;6 306;2 701 800;945 922;3 647 721
Horganyzott acél kábellétra elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram vagy gyengeáram részére Típus: 60x600 mm;0;0;0;0;-;-;-
71-10-09;30,0;m;19 189;7 025;575 660;210 750;786 410
