Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
61-40-821 LDR-600x500-600x300-273;1,0;db;18 397;17 966;18 397;17 966;36 363
61-40-822 LDR-600x500-600x400-200;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-823 LDR-600x500-600x500-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-824 LDR-600x500-800x300-273;1,0;db;30 076;26 724;30 076;26 724;56 800
61-40-825 LDR-600x600-600x300-360;1,0;db;26 424;25 805;26 424;25 805;52 229
61-40-826 LDR-600x600-900x400-360;3,0;db;16 725;16 332;50 175;48 997;99 172
61-40-827 LDR-600x600-800x400-273;1,0;db;32 811;29 154;32 811;29 154;61 964
61-40-828 LDR-600x600-900x400-360;1,0;db;43 747;38 871;43 747;38 871;82 618
61-40-829 LDR-620x780-800x400-429;1,0;db;52 731;46 854;52 731;46 854;99 585
61-40-830 LDR-650x250-500x250-230;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-831 LDR-690x690-700x500-265;1,0;db;23 080;22 539;23 080;22 539;45 619
61-40-832 LDR-690x760-700x500-325;1,0;db;33 787;30 022;33 787;30 022;63 809
61-40-833 LDR-700x200-600x200-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-834 LDR-700x250-600x250-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-835 LDR-700x300-400x300-;2,0;db;20 069;19 599;40 138;39 198;79 336
61-40-836 LDR-700x300-500x200-273;1,0;db;20 069;19 599;20 069;19 599;39 668
61-40-837 LDR-700x300-600x200-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-838 LDR-700x300-600x300-;3,0;db;16 725;16 332;50 175;48 997;99 172
61-40-839 LDR-700x300-700x200-200;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-840 LDR-700x300-700x300-200;1,0;db;29 770;29 072;29 770;29 072;58 841
61-40-841 LDR-700x400-400x250-360;1,0;db;27 931;27 275;27 931;27 275;55 206
61-40-842 LDR-700x400-400x300-360;1,0;db;22 076;21 559;22 076;21 559;43 635
61-40-843 LDR-700x400-500x300-273;1,0;db;18 397;17 966;18 397;17 966;36 363
61-40-844 LDR-700x400-600x200-273;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-845 LDR-700x400-600x300-200;1,0;db;21 241;20 743;21 241;20 743;41 984
61-40-846 LDR-700x400-600x400-200;1,0;db;36 459;35 604;36 459;35 604;72 063
61-40-847 LDR-700x450-400x273;2,0;db;20 069;19 599;40 138;39 198;79 336
61-40-848 LDR-700x500-400x250-360;1,0;db;26 090;25 479;26 090;25 479;51 569
61-40-849 LDR-700x500-500x273;1,0;db;18 062;17 639;18 062;17 639;35 701
61-40-850 LDR-700x500-550x300-273;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-851 LDR-700x500-600x450-200;1,0;db;18 062;17 639;18 062;17 639;35 701
61-40-852 LDR-700x500-600x500-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-853 LDR-700x500-700x250-317;2,0;db;20 069;19 599;40 138;39 198;79 336
61-40-854 LDR-700x500-700x300-273;2,0;db;16 725;16 332;33 450;32 665;66 114
61-40-855 LDR-700x500-700x400-200;1,0;db;16 725;16 332;16 725;16 332;33 057
61-40-856 LDR-700x500-700x450-200;1,0;db;48 825;43 383;48 825;43 383;92 208
61-40-857 LDR-700x600-400x900-360;1,0;db;26 090;25 479;26 090;25 479;51 569
61-40-858 LDR-700x600-500x500-273;1,0;db;21 742;21 232;21 742;21 232;42 974
61-40-859 LDR-700x600-500x600-273;1,0;db;17 394;16 986;17 394;16 986;34 380
61-40-860 LDR-700x600-600x600-200;1,0;db;21 241;20 743;21 241;20 743;41 984
61-40-861 LDR-700x600-600x690-200;2,0;db;28 767;28 092;57 533;56 184;113 717
61-40-862 LDR-700x600-700x300-360;1,0;db;17 394;16 986;17 394;16 986;34 380
61-40-863 LDR-700x600-700x500-200;1,0;db;26 090;25 479;26 090;25 479;51 569
61-40-864 LDR-700x600-800x400-273;1,0;db;25 389;22 560;25 389;22 560;47 949
61-40-865 LDR-700x600-800x500-200;1,0;db;45 965;38 790;45 965;38 790;84 754
61-40-866 LDR-700x1300-500x1300-273;1,0;db;19 530;17 354;19 530;17 354;36 884
