Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
71-00-00 ÉPÜLETVILLAMOSSÁG;;;;;2 586 804 892;996 575 817;3 583 380 709
00-00-57;;;-;-;-;-;-
00-00-58;;;-;-;-;-;-
00-00-59;;;-;-;-;-;-
71-50-00 ELOSZTÓ BERENDEZÉSEK;;;-;-;-;-;-
Elosztó homloklapokat porszórt festéssel kell készíteni annak függvényében, hogy melyik sínszakasz leágazásai tartalmazzál;;;-;-;-;-;-
71-50-01;;;-;-;-;-;-
71-50-02;;;-;-;-;-;-
71-50-03;;;-;-;-;-;-
71-50-04;;;-;-;-;-;-
71-50-05;;;-;-;-;-;-
