Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
45-40-18 Fotel (Panoráma lounge) - Egyedi;Konszig jel: BM-4-17;2,0;db;859 094;63 270;1 718 189;126 541;1 844 729
45-40-19 Fotel (VIP Panoráma lounge különterem), 73x60x80 - Fejlesztés (családi);Konszig jel: BM-4-18;6,0;db;456 856;18 569;2 741 133;111 415;2 852 548
45-40-20 Karosszék (VIP Lobby) - Fejlesztési (családi);Konszig jel: BM-4-19;0,0;db;223 375;13 203;0;0;0
45-40-21 Karosszék (VIP Lobby) - Fejlesztési (családi);Konszig jel: BM-4-19;16,0;db;223 375;13 203;3 574 006;211 246;3 785 251
45-40-22 Karosszék (VIP különterem) - Fejlesztés (családi);Konszig jel: BM-4-20;6,0;db;126 038;13 203;756 230;79 217;835 448
45-40-23 Karosszék (VIP különterem) - Fejlesztés (családi);Konszig jel: BM-4-21;15,0;db;205 170;4 298;3 077 551;64 476;3 142 027
45-40-24 Szék (VIP Panoráma lounge), 45x50 - Termék;Konszig jel: BM-4-22;1,0;db;362 919;4 298;362 919;4 298;367 217
45-40-25 Puff-Sofa (Panoráma lounge), 320x220x100 - Egyedi;Konszig jel: BM-4-23;1,0;db;2 075 151;104 422;2 075 151;104 422;2 179 573
45-40-26 Sarokkanapé (Panoráma lounge), 320x320x100 - Egyedi;Konszig jel: BM-4-24;1,0;db;2 224 041;106 479;2 224 041;106 479;2 330 520
45-40-27 Vitrin (VIP Lobby), 115x45 - Termék;Konszig jel: BM-4-25;10,0;db;1 153 077;83 503;11 530 771;835 032;12 365 803
45-40-28 Alacsony szekrény (VIP különterem), 100x50 - Termék;Konszig jel: BM-4-26;1,0;db;1 107 166;80 248;1 107 166;80 248;1 187 413
45-50-00 ÁLTALÁNOS IRODABÚTOROK;;0,0;db;0;0;486 461 311;27 502 457;513 963 768
45-50-01 Általános irodai asztal, 160x80x75 - Termék;Konszig jel: BM-5-01.1;29,0;db;334 630;20 559;9 704 271;596 202;10 300 473
