Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
71-00-00 ÉPÜLETVILLAMOSSÁG;;;;;2 586 804 892;996 575 817;3 583 380 709
71-80-00 Kiegészítő tétele;;;0;0;175 950 526;89 674 617;265 625 143
Horganyzott acél kábeltálca elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram, gyengeáram részére Típus: 60x100 mm;0;0;0;0;-;-;-
71-80-01;45,0;m;5 806;4 437;261 283;199 649;460 932
Horganyzott acél kábeltálca elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram, gyengeáram részére Típus: 60x300 mm;0;0;0;0;-;-;-
71-80-02;195,0;m;9 479;5 898;1 848 437;1 150 079;2 998 516
Horganyzott acél kábeltálca elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, normál kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram, gyengeáram részére Típus: 60x400 mm;0;0;0;0;-;-;-
71-80-03;447,0;m;15 165;5 042;6 778 889;2 253 738;9 032 628
Horganyzott acél kábeltálca elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, funkció megtartó E90 kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram részére Típus: 60x200 mm;0;0;0;0;-;-;-
71-80-04;102,0;m;25 689;4 670;2 620 228;476 299;3 096 527
Horganyzott acél kábeltálca elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, funkció megtartó E90 kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram részére Típus: 60x400 mm;0;0;0;0;-;-;-
71-80-05;27,0;m;25 689;5 255;693 590;141 888;835 478
Horganyzott acél kábeltálca elhelyezése, konzolos tartókkal, kiegészítő elemekkel, felszerelve, funkció megtartó E90 kábeltartó szerkezetként, legalább 1,5 méterenkénti rögzítéssel, erősáram részére Típus: 60x600 mm;0;0;0;0;-;-;-
71-80-06;12,0;m;5 1906;5 854;622 877;70 250;693 127
Merev, simafalú symalen védőcső elhelyezése, beton födémbe helyezve, kompletten M20/15;0;0;0;0;-;-;-
71-80-07;1 500,0;m;261;2 791;391 092;4 187 040;4 578 132
Merev, simafalú symalen védőcső elhelyezése, beton födémbe helyezve, kompletten M25/19;0;0;0;0;-;-;-
71-80-08;1 800,0;m;362;2 791;650 913;5 024 448;5 675 361
Falhorony vésések helyreállitás nélkül;0;0;0;0;-;-;-
71-80-09;1,0;klt;-;22 612 422;-;22 612 422;22 612 422
Leágazó doboz áramsinre biztositós 63A;0;0;0;0;-;-;-
71-80-10;1,0;db;79 547;20 937;79 547;20 937;100 484
Leágazó doboz áramsinre biztositós 630A;0;0;0;0;-;-;-
71-80-11;1,0;db;3 358 374;27 917;3 358 374;27 917;3 386 291
NHXH-J FE180/E90 3x4- RWA;0;0;0;0;-;-;-
71-80-12;1,0;klt;3 489 364;3 859 466;3 489 364;3 859 466;7 348 830
Kábelszerű vezeték elhelyezése előre elkészített tartószerkezetre, 1-5 erű, réz érrel, elágazó dobozokkal és kötésekkel, szigetelés méréssel, a szerelvényekhez csatlakozó vezetékvégek bekötésével, NYCWY 4x240/120 mm2;0;0;0;0;-;-;-
71-80-13;1 000,0;m;78 903;4 235;78 903 094;4 234 880;83 137 974
