Tétel;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
97-00-00 VÍZKÖDDEL OLTÓ RENDSZER;;;;;621 102 851;509 185 223;1 130 288 074
97-10-00 VÍZKÖDDEL OLTÓ SZERLÉNYEK;;;;;330 090 847;101 740 157;431 831 004
97-10-01 Dugó 18 mm;104,0;pc(s);5 448;6 826;491 816;616 200;1 108 016
97-10-02 7+1 szivattyúegység 120l/min @ 120bar;1,0;pc(s);73 245 449;-;63 581 119;0;63 581 119
97-10-03 Nyomáskapcsoló redundáns szivattyúegységekhez;7,0;pc(s);277 753;-;1 687 735;0;1 687 735
97-10-04 7+1 szivattyúegység vezérlőszekrény;1,0;pc(s);15 092 150;-;13 100 825;0;13 100 825
97-10-05 Elektromos átkapcsoló szekrény;0,0;pc(s);8 280 533;-;0;0;0
97-10-06 Víztartály 3m^2 (7+1);1,0;pc(s);14 947 955;-;12 975 655;0;12 975 655
97-10-07 FOGTEC vízköd szórófej - DK6-02-C-O;119,0;pc(s);243 772;2 275;25 181 352;235 025;25 416 377
97-10-08 FOGTEC vízköd szórófej - DK6-06-A;310,0;pc(s);96 715;2 275;26 025 740;612 250;26 637 990
97-10-09 FOGTEC vízköd szórófej - HSP01;1 782,0;pc(s);41 903;2 275;64 818 468;3 519 450;68 337 918
97-10-10 FOGTEC vízköd szórófej - HSP02;169,0;pc(s);39 656;2 275;5 817 656;333 775;6 151 431
97-10-11 FOGTEC vízköd szórófej - HSP03;366,0;pc(s);54 030;2 275;17 165 766;722 850;17 888 616
97-10-12 Fúvókacsonk - OT L12 for HSP;2 317,0;pc(s);7 460;27 302;15 004 892;54 912 900;69 917 792
97-10-13 Fúvókacsonk - OT L12 for DK;429,0;pc(s);5 781;27 302;2 152 722;10 167 300;12 320 022
97-10-14 Flexibilis tömlő álmennyezethez;1 990,0;pc(s);29 905;11 376;51 658 410;19 651 250;71 309 660
97-10-15 Kazettás álmennyezet csőtartó;97,0;pc(s);3 743;4 550;315 153;383 150;698 303
97-10-16 Álmennyezet csőtartó;1 893,0;pc(s);979;4 550;1 609 050;7 477 350;9 086 400
97-10-17 Decor fedő;1 990,0;pc(s);1 428;1 138;2 467 600;1 966 120;4 433 720
"97-10-18 HP Göm bcsap... DN13 G1/2"" végálláskapcsoló nélkül";20,0;pc(s);52 842;11 701;917 400;203 140;1 120 540
"97-10-19 Nedves szekció szelep G1"" végálláskapcsoló nélkül";3,0;pc(s);1 291 674;68 256;3 363 735;177 750;3 541 485
