Tétel;Megjegyzés;Menny.;Egys.;Anyag e.ár (net HUF);Díj e.ár (net HUF);Anyag összesen (net HUF);Díj összesen (net HUF);Anyag+Díj összesen (net HUF)
11-01-94 HEA100 (2x1), S235JR;2. emelet;67,5;kg;3 122;4 015;210 735;271 013;481 748
11-01-95 HEA160 (2x1), S235JR;2. emelet;364,4;kg;3 122;4 015;1 137 657;1 463 066;2 600 723
11-01-96 HEA180 (2x1), S235JR;2. emelet;172,3;kg;3 122;4 015;537 921;691 785;1 229 706
11-01-97 HEA240 (2x1), S235JR;2. emelet;969,4;kg;3 122;4 015;3 026 467;3 892 141;6 918 608
11-01-98 HEB220 (2x1), S235JR;2. emelet;304,0;kg;3 122;4 015;949 088;1 220 560;2 169 648
11-01-99 HEB240 (2x1), S235JR;2. emelet;2 487,9;kg;3 122;4 015;7 767 224;9 988 919;17 756 143
11-01-100 HEB260 (2x1), S235JR;2. emelet;2 026,2;kg;3 122;4 015;6 325 796;8 135 193;14 460 989
11-01-01 HEB280 (2x1), S235JR;2. emelet;2 814,3;kg;3 122;4 015;8 786 245;11 299 415;20 085 660
11-02-00 ACÉLSZERKEZETEK;;;;;;836 603 353;554 357 198;1 390 960 751
11-02-10 Acélszerkezet gyártmány lista szerint, S235JR;Pavilon;51 860,8;kg;3 398;2 643;176 222 998;137 068 094;313 291 092
11-02-11 Acélszerkezet gyártmány lista szerint, S235JR;Tető;23 647,6;kg;3 398;2 643;80 354 545;62 500 607;142 855 152
11-02-12 Acélszerkezet gyártmány lista szerint, S235JR;Tető konzolok;6 354,7;kg;3 398;2 643;21 593 271;16 795 472;38 388 743
11-02-13 Acélszerkezet gyártmány lista szerint, S235JR;L1-L2 lift és lépcsőház (M);13 145,9;kg;3 398;2 643;44 669 768;34 744 614;79 414 382
11-02-14 Acélszerkezet gyártmány lista szerint, S235JR;4-5. emeleti acélpillérek;10 932,4;kg;3 398;2 643;37 148 295;28 894 333;66 042 628
